runId,startedAtUtc,startedAtParis,finishedAtUtc,status,error,network,cycleType,model,strategyVersion,configPreset,marketSnapshotId,llmQueryId
1d00ffae-ab73-4b38-8a49-3f5b394cd4fb,2026-05-26T14:49:00.966Z,2026-05-26 16:49:00,2026-05-26T14:49:01.229Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1997,
f1028d5a-7df3-4ef7-bc15-29cc52d9dc88,2026-05-26T14:51:30.072Z,2026-05-26 16:51:30,2026-05-26T14:51:30.328Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1998,
d0482c58-c14c-42d2-8b9d-0535fbb0d5b5,2026-05-26T14:54:00.486Z,2026-05-26 16:54:00,2026-05-26T14:54:00.904Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1999,
9ddbf98e-809b-43cc-838f-3ae0d86fe0af,2026-05-26T14:56:30.712Z,2026-05-26 16:56:30,2026-05-26T14:56:31.429Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2000,
dc45fe9b-3f4a-42b1-b15c-a068cc19f275,2026-05-26T14:59:01.063Z,2026-05-26 16:59:01,2026-05-26T14:59:01.362Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2001,
ecf30a0a-c96c-4e83-b53d-b5ffca771c0f,2026-05-26T15:01:31.334Z,2026-05-26 17:01:31,2026-05-26T15:01:31.600Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2002,
ef2cd592-b7bd-4bc8-abd5-96c36b1fad05,2026-05-26T15:04:01.573Z,2026-05-26 17:04:01,2026-05-26T15:04:56.094Z,COMPLETED,,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2003,1056
1d4e48d9-67f4-47a1-9587-b082d3dd805e,2026-05-26T15:07:30.038Z,2026-05-26 17:07:30,2026-05-26T15:07:30.586Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2004,
c9a89f2e-f41b-4081-9234-950e3929c376,2026-05-26T15:10:00.528Z,2026-05-26 17:10:00,2026-05-26T15:10:00.800Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2005,
8facd312-98c3-4bac-8c84-272a2954fc8f,2026-05-26T15:12:30.595Z,2026-05-26 17:12:30,2026-05-26T15:12:30.861Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2006,
717bfb88-0694-4eee-8625-af85c8c04085,2026-05-26T15:15:00.227Z,2026-05-26 17:15:00,2026-05-26T15:15:00.483Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2007,
5bcf0005-7bb8-42e1-b7a3-489fa9fa08ea,2026-05-26T15:17:30.499Z,2026-05-26 17:17:30,2026-05-26T15:17:30.768Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2008,
4baab3c7-3d8d-40be-a69a-b62798615f07,2026-05-26T15:20:00.999Z,2026-05-26 17:20:00,2026-05-26T15:20:01.550Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2009,
79a3a024-085c-4360-ba7a-7a534aa5a130,2026-05-26T15:22:30.947Z,2026-05-26 17:22:30,2026-05-26T15:22:31.234Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2010,
045cf1b5-5a3c-4134-8ac1-722045b7e136,2026-05-26T15:24:59.986Z,2026-05-26 17:24:59,2026-05-26T15:25:00.321Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2011,
f1a4afb5-e645-4aae-81e7-a4f47f3c474d,2026-05-26T15:27:31.389Z,2026-05-26 17:27:31,2026-05-26T15:27:31.647Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2012,
97b5916e-727e-498a-90a3-311b803d31fc,2026-05-26T15:30:01.214Z,2026-05-26 17:30:01,2026-05-26T15:30:01.486Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2013,
219cf906-519b-43ca-8e06-9b2f9258c1c7,2026-05-26T15:32:30.394Z,2026-05-26 17:32:30,2026-05-26T15:32:30.668Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2014,
addacfda-54ba-4bb7-b605-58190019eb39,2026-05-26T15:35:00.465Z,2026-05-26 17:35:00,2026-05-26T15:35:00.720Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2015,
a9f0c20e-ad48-4ebc-8e48-2ca44f66d914,2026-05-26T15:37:30.320Z,2026-05-26 17:37:30,2026-05-26T15:37:30.585Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2016,
ab41c50c-c90e-432c-a356-9685301ba4c9,2026-05-26T15:40:00.200Z,2026-05-26 17:40:00,2026-05-26T15:40:00.455Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2017,
47144306-8d5c-473b-8a71-b503edf8e3ff,2026-05-26T15:42:29.862Z,2026-05-26 17:42:29,2026-05-26T15:42:30.226Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2018,
e9d4c84b-a331-4901-a6e2-c4cd91a843ea,2026-05-26T15:45:00.159Z,2026-05-26 17:45:00,2026-05-26T15:45:00.454Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2019,
c8efcb23-e492-4831-80f0-c25b78d417a7,2026-05-26T15:47:29.661Z,2026-05-26 17:47:29,2026-05-26T15:47:29.916Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2020,
b8bf8c33-5f35-484d-8b71-1cdc7ddd6f61,2026-05-26T15:50:00.250Z,2026-05-26 17:50:00,2026-05-26T15:50:00.526Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2021,
ad28a33a-5e4c-45b2-af7a-33a880f23297,2026-05-26T15:52:29.906Z,2026-05-26 17:52:29,2026-05-26T15:52:30.365Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2022,
f2490789-ffff-4448-92b6-06455ea73ef0,2026-05-26T15:55:00.456Z,2026-05-26 17:55:00,2026-05-26T15:55:00.719Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2023,
95b08305-5ec9-4822-bcf1-03e266e9d9b5,2026-05-26T15:57:30.142Z,2026-05-26 17:57:30,2026-05-26T15:57:30.434Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2024,
23a2def7-3c00-4596-b964-d889b23ee143,2026-05-26T16:00:00.243Z,2026-05-26 18:00:00,2026-05-26T16:00:00.503Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2025,
fa467633-e9bc-41ff-b384-48a6d30d6da4,2026-05-26T16:02:31.223Z,2026-05-26 18:02:31,2026-05-26T16:02:31.500Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2026,
d9fdcb32-2c42-4c52-82b2-d66bfed75463,2026-05-26T16:05:00.311Z,2026-05-26 18:05:00,2026-05-26T16:05:00.624Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2027,
cfad93e5-8cca-4ca5-a9b7-211943b1dc20,2026-05-26T16:07:30.381Z,2026-05-26 18:07:30,2026-05-26T16:07:30.691Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2028,
faa78bf4-bfc5-4bb9-b77c-d2efad540dcf,2026-05-26T16:10:00.103Z,2026-05-26 18:10:00,2026-05-26T16:10:00.422Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2029,
ee244187-e04d-40a3-901f-d65e8b4d7d4c,2026-05-26T16:12:30.608Z,2026-05-26 18:12:30,2026-05-26T16:12:31.083Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2030,
36af9f1d-a2ef-4052-951a-539f8cd4f11c,2026-05-26T16:15:00.232Z,2026-05-26 18:15:00,2026-05-26T16:15:00.574Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2031,
5997d4ae-1802-4f87-b9ee-4c74e7ca1ae9,2026-05-26T16:17:29.653Z,2026-05-26 18:17:29,2026-05-26T16:17:29.978Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2032,
2238d29b-c7f2-4ba8-a682-414cc03bd4d0,2026-05-26T16:20:00.222Z,2026-05-26 18:20:00,2026-05-26T16:20:00.482Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2033,
d7047d0b-3dce-47ab-bd57-b6a72449bc72,2026-05-26T16:22:30.253Z,2026-05-26 18:22:30,2026-05-26T16:22:30.509Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2034,
8f4feb45-6da2-41b8-b7e1-e3f0db01e088,2026-05-26T16:25:00.116Z,2026-05-26 18:25:00,2026-05-26T16:25:00.400Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2035,
d8bc5cb5-b805-4e39-aafb-49a2d6f118b0,2026-05-26T16:27:30.518Z,2026-05-26 18:27:30,2026-05-26T16:27:30.779Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2036,
f15ea418-c203-4233-ae7f-4c677ccb5dc4,2026-05-26T16:30:00.962Z,2026-05-26 18:30:00,2026-05-26T16:30:01.288Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2037,
20ad958c-db27-4593-a6ef-b68e8d120316,2026-05-26T16:32:29.803Z,2026-05-26 18:32:29,2026-05-26T16:32:30.059Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2038,
f4ca8d51-b59c-4287-86d3-81fa22c471b4,2026-05-26T16:35:00.835Z,2026-05-26 18:35:00,2026-05-26T16:35:01.252Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2039,
6bce7a50-7f40-4ead-9abd-001e4d14689f,2026-05-26T16:37:30.975Z,2026-05-26 18:37:30,2026-05-26T16:37:31.249Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2040,
0945f3ba-8a60-4e62-9401-99ac51eaaa88,2026-05-26T16:40:00.134Z,2026-05-26 18:40:00,2026-05-26T16:40:00.456Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2041,
b8ee227f-1fe3-42f6-a0f4-14bc7caf3701,2026-05-26T16:42:30.442Z,2026-05-26 18:42:30,2026-05-26T16:42:30.699Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2042,
ea8f5290-eaef-4585-9ef5-ee7966b931bb,2026-05-26T16:45:00.355Z,2026-05-26 18:45:00,2026-05-26T16:45:00.642Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2043,
25d00ab4-7fa9-4c91-b281-92e3a8833bca,2026-05-26T16:47:31.670Z,2026-05-26 18:47:31,2026-05-26T16:47:31.932Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2044,
796f41cd-f31c-4f43-9744-a633f0b220dc,2026-05-26T16:50:02.579Z,2026-05-26 18:50:02,2026-05-26T16:50:02.881Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2045,
3345bd84-d410-47fa-bbaf-ce324d875d7f,2026-05-26T16:52:31.524Z,2026-05-26 18:52:31,2026-05-26T16:52:32.330Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,2046,
